Scenario,OrderSize,30201,50102,293874,300871,301060,343310,570183,612937,789124,987034
33,5,1058.0,1354.49,218.55,655.23,1447.16,1654.08,656.53,739.16,1638.59,1085.51
33,6,,950.49,1142.01,,951.69,1161.78,,,316.82,1430.79
33,7,,,,,,649.86,,,,
33,Total,952.37,897.1,1027.78,948.77,1048.87,1046.01,977.74,1041.11,919.46,894.42
34,1,1055.82,1211.43,1026.15,1167.98,1094.98,1096.67,1121.48,1168.97,951.05,1159.78
34,2,1108.42,1209.21,1307.79,1273.59,1175.8,1164.46,1266.27,1220.8,1059.31,1193.24
34,3,1203.84,1137.73,1172.19,1194.08,1137.4,1182.16,1179.08,1183.17,1094.71,1150.59
34,4,1061.52,1682.59,1225.51,1072.65,932.37,1219.42,1163.36,1128.98,1398.21,1176.9
34,5,1550.32,1564.71,1054.21,1289.44,1368.74,1135.58,1393.67,1167.97,1237.18,1208.54
34,6,1530.26,1196.26,1204.01,1186.99,428.43,1289.02,1160.37,897.45,1401.21,1820.27
34,7,524.47,1417.25,1264.65,1436.01,1250.03,1202.21,894.98,1068.63,1611.16,2177.88
34,8,514.37,1170.36,659.58,,1157.32,,,1124.95,1818.89,1525.28
34,9,,,,,,849.56,1029.4,,1834.78,743.86
34,10,1455.31,1079.54,1063.88,1629.2,,,,,,
34,11,,,1796.38,2335.28,,,,,,
34,13,,387.36,,,,,,,,
34,Total,1116.68,1236.71,1155.46,1206.31,1121.61,1148.0,1180.29,1176.58,1050.23,1182.63
51,1,387.59,450.44,379.28,370.24,479.99,406.76,445.14,571.36,385.62,429.56
51,2,471.8,420.66,533.72,461.11,506.82,396.65,510.86,536.8,507.24,382.8
51,3,376.5,474.33,456.36,439.69,419.3,470.98,688.33,651.67,373.64,596.62
51,4,666.1,765.01,819.12,614.27,815.14,572.6,602.67,428.52,278.77,815.18
51,5,494.88,393.98,161.56,544.53,409.02,1478.32,447.08,396.97,1439.35,435.92
51,6,,430.75,345.3,,484.45,612.49,,,257.23,379.52
51,7,,,,,,564.83,,,,
51,Total,429.75,450.93,456.67,418.61,490.16,431.72,500.22,561.84,429.27,438.75
52,1,641.75,709.83,647.69,595.78,558.59,578.07,742.4,687.55,476.31,652.27
52,2,770.7,774.41,826.39,682.97,797.08,692.68,869.28,847.4,522.18,752.05
52,3,865.43,699.76,870.59,674.6,717.13,727.08,821.63,702.45,653.47,855.1
52,4,671.56,1169.8,827.32,689.52,794.08,897.95,914.42,1013.32,839.72,878.13
52,5,1349.57,1135.83,899.96,860.95,638.05,719.31,1053.82,877.85,591.18,751.61
52,6,967.83,1179.75,617.36,679.1,732.56,1023.77,996.26,780.61,484.3,1055.57
52,7,484.21,1059.59,1216.77,1501.67,926.08,1092.19,800.67,925.15,1253.18,1196.7
52,8,403.88,1210.6,,,793.63,,,1057.84,1035.4,936.66
52,9,,,,,,629.97,662.91,,2615.63,881.44
52,10,1255.25,800.21,1016.63,1173.37,,,,,,
52,11,,,1309.2,3423.14,,,,,,
52,13,,170.91,1019.13,,,,,,,
52,Total,746.81,783.73,760.09,664.56,677.04,685.37,819.55,779.49,548.3,756.04
53,1,847.8,795.28,811.97,792.05,959.39,890.52,917.31,983.6,765.97,763.97
53,2,818.72,851.24,911.49,850.1,899.57,847.86,886.09,935.76,910.87,734.52
53,3,847.12,936.0,959.74,850.21,889.13,948.12,951.01,973.63,758.88,990.59
53,4,1275.36,983.22,1128.9,1041.61,1193.99,948.43,1183.4,867.89,843.36,1146.83
53,5,643.18,936.15,192.92,934.38,949.48,1917.72,1028.87,703.86,2051.57,870.62
53,6,,1059.92,796.97,,867.66,642.0,,,480.08,1181.49
53,7,,,,,,835.76,,,,
53,Total,850.8,835.74,874.0,828.37,934.93,895.12,922.97,959.45,822.96,785.43
54,1,1072.99,1061.22,1045.87,1019.69,967.99,917.25,1017.99,1002.5,807.59,1002.56
54,2,1098.72,1117.76,1184.38,1117.99,1161.69,1090.02,1139.44,1187.5,886.66,1106.62
54,3,1244.84,932.06,1190.89,969.95,1126.26,1048.66,1130.17,994.25,978.47,1153.3
54,4,918.68,1468.39,1280.55,1001.56,1055.32,1224.64,1356.27,1183.08,938.64,1447.5
54,5,1661.64,1604.28,1152.15,1197.85,1096.95,1062.0,1286.47,1272.05,1325.48,1167.17
54,6,1374.11,1352.33,946.71,928.54,1197.55,1392.51,1180.98,969.91,628.7,1452.7
54,7,588.22,1518.64,1510.75,1532.29,1218.12,1489.54,832.4,1278.98,1903.43,1257.27
54,8,497.31,1157.65,,,1121.74,,,1551.69,1565.83,1134.8
54,9,,,,,,444.52,1147.04,,2641.87,958.19
54,10,1879.33,1032.42,1022.37,1626.15,,,,,,
54,11,,,1920.64,3352.98,,,,,,
54,13,,188.87,1036.41,,,,,,,
54,Total,1121.02,1114.11,1133.16,1054.44,1062.07,1040.86,1099.78,1092.51,894.27,1118.76
