Scenario,OrderSize,30201,50102,293874,300871,301060,343310,570183,612937,789124,987034
32,4,1326.77,1641.01,1603.84,1629.85,1833.03,1742.22,1829.81,2063.46,1633.41,1563.48
32,5,1766.61,1430.51,1803.07,2155.6,1599.85,1718.42,1504.52,1495.66,1384.7,1800.06
32,6,745.99,2401.92,2181.88,1819.75,999.96,1778.86,1846.42,1926.01,2591.65,1485.12
32,7,1983.53,1810.13,2102.45,1533.27,1998.18,1331.62,1719.09,2006.85,1289.91,1370.47
32,8,2122.04,1663.02,2027.14,1956.7,1216.45,1202.79,1469.64,,1318.72,1589.26
32,9,2148.14,,,3067.72,3030.85,1458.9,2094.27,3249.31,1246.19,2230.16
32,10,1996.91,2304.08,1911.89,1316.03,,,,,,
32,11,,,,1108.98,1204.96,,,,,
32,13,,3553.08,,,,,,,,
32,Total,990.85,990.25,1003.13,1064.76,1033.04,1068.07,996.46,1006.31,1009.95,1047.7
33,1,753.25,722.83,720.88,720.66,723.5,750.77,769.16,712.53,690.98,737.28
33,2,1273.99,1200.81,1060.99,1202.41,1103.25,1180.22,1233.9,1264.61,1046.77,1242.8
33,3,1456.39,1504.54,1347.04,1441.33,1530.52,1724.34,1349.08,1452.44,1415.86,1353.91
33,4,1557.49,1380.72,1635.86,1399.65,1448.9,1440.98,1533.94,1313.08,1838.83,1675.35
33,5,1698.02,1105.17,2845.57,1800.2,1464.75,1504.56,1530.29,1414.57,1480.76,923.41
33,6,1070.24,1546.03,1611.01,996.48,1617.55,,,,,1075.58
33,Total,1007.8,951.69,911.93,957.33,941.43,987.66,992.06,971.08,885.52,964.86
34,1,734.61,762.03,729.89,751.18,801.7,749.81,722.56,725.02,737.47,792.59
34,2,1455.22,1313.45,1346.74,1179.18,1310.06,1316.12,1345.02,1360.94,1265.86,1470.25
34,3,1692.08,1606.46,1548.22,1748.26,1731.9,1676.87,1560.42,1624.07,1281.98,1799.56
34,4,1469.39,1751.14,1403.21,1547.48,1789.32,1696.93,1821.03,1742.55,1785.93,1509.66
34,5,1242.62,1165.9,1536.98,1560.23,1298.87,1711.79,1377.66,1368.39,1585.98,1664.21
34,6,1517.96,1621.82,2082.21,1771.01,2969.79,2016.87,1968.85,,1832.52,1665.66
34,7,1553.3,1436.42,3575.93,1661.63,1536.24,1515.86,1589.39,1471.39,,717.47
34,8,3264.62,,1267.63,3121.69,1014.23,,1011.85,,1140.19,
34,9,1076.88,,,1221.43,,,1777.59,1191.53,1036.27,2365.9
34,10,1095.74,,1153.76,1998.84,,,,2977.87,,
34,11,,,1941.03,,1055.06,,,,,
34,13,,2304.96,,,,,,,,
34,Total,1089.62,1060.74,1051.69,1026.82,1124.35,1095.65,1050.55,1060.8,1006.74,1184.12
51,1,650.67,654.09,635.46,628.12,648.1,637.68,639.92,671.11,616.63,632.06
51,2,1046.77,961.64,1053.43,1026.32,1165.02,1098.15,1060.45,1081.28,899.8,960.4
