Scenario,30201,50102,293874,300871,301060,343310,570183,612937,789124,987034
11,19.76254662736162,19.749603265898656,19.774671372736947,19.732359916990042,19.865573896369323,19.71196320283106,19.739855876352415,19.68479947944373,19.704104702510946,19.800802295739437
12,19.842860023716366,19.889101278240435,19.84271240290254,19.825756154285536,19.9094636550251,19.907872502131475,19.88473297296966,19.83803312224687,19.787581135155715,19.838432211590156
13,19.6100435855109,19.661450692414217,19.728104632543484,19.61520362901906,19.72626503609469,19.695059926919512,19.57335817933112,19.726780743305202,19.63324676999919,19.651837881981702
14,19.88447229781336,19.879607336521826,19.836888621904357,19.8470580559963,19.91301418136373,19.890121716351945,19.861040267951825,19.771190911616085,19.78588333761791,19.87883198318273
31,29.39927119644858,28.63456451395935,28.443503495972475,28.830693591088565,29.569329367859936,29.774808597646985,29.07205584099705,28.99214426087744,27.168239474313783,28.75542000647756
32,29.82558179887034,29.77110871289041,29.752108706672136,29.827399586173275,29.86366304745775,29.83561910576603,29.733663135542265,29.79485270795415,29.853220825688457,29.854081133946416
33,29.677629022997138,29.697472021371357,29.65048227872292,29.700133474991674,29.68012189714511,29.657181058061294,29.713909220442776,29.645206521117437,29.61993573653481,29.689834212759983
34,29.745676358182525,29.7009697594596,29.83880663641281,29.78914892492219,29.849383566498297,29.809200851376396,29.785144127497773,29.806261060003965,29.76357726090133,29.856758216136562
51,38.58133413518197,35.56570762781877,38.6672462462097,36.14906701629864,39.67153021149213,38.55026872470182,38.625575178405114,38.79982232435019,34.66718375441336,35.88824654494984
52,39.736858258031795,39.70132177997319,39.73096935644412,39.73971230784139,39.77459004876927,39.717438781647985,39.68052008373771,39.66442448484618,39.71736668699048,39.74897352929649
53,39.674441001910644,39.61696667855647,39.611287318601136,39.625895738629175,39.697053004070526,39.69518165839704,39.61629967614142,39.661627034071394,39.58643481360519,39.68147389472391
54,39.70200109218476,39.698903901564435,39.73281294650317,39.74961972175671,39.732734738655935,39.72164372295124,39.62010046731132,39.69166005173099,39.692798572501346,39.749221308181504
